Region	DNase	HET	TSS	acetylations	bivalent promoters	enhancers	exon	others	polycomb repressed	promoters	quescient	transcribed and enhancer	transcription	weak enhancers	weak transcription	znf
chr18:57486491-57494228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.54465555124726	0.0	21.455344448752747	0.0	0.0	0.0	0.0	0.0
chr3:171775535-171782923	0.0	0.0	0.0	4.236599891716296	0.0	65.98538170005415	0.0	0.0	0.0	5.414185165132648	0.0	13.535462912831619	0.0	10.828370330265296	0.0	0.0
chr8:84015598-84021810	0.0	9.658725048293624	0.0	0.0	0.0	3.2195750160978753	0.0	38.634900193174495	0.0	0.0	48.486799742434	0.0	0.0	0.0	0.0	0.0
chr7:39465776-39467198	0.0	0.0	0.0	1.7580872011251758	0.0	14.064697609001406	0.0	0.0	70.11251758087201	0.0	0.0	0.0	0.0	14.064697609001406	0.0	0.0
chr5:5288865-5293858	0.0	7.430402563589025	0.0	44.06168636090527	0.0	20.468656118565992	0.0	0.0	0.0	0.0	4.005607850991388	0.0	0.0	24.033647105948326	0.0	0.0
chr13:77499020-77499810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6:142991633-142992716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr6:113442822-113444376	0.0	0.0	0.0	25.74002574002574	0.0	0.0	0.0	0.0	0.0	0.0	74.25997425997426	0.0	0.0	0.0	0.0	0.0
chr11:79911069-79913310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr1:97994783-97997747	0.0	0.0	0.0	0.0	0.0	33.738191632928476	0.0	0.0	0.0	0.0	30.465587044534416	0.0	6.747638326585695	29.048582995951417	0.0	0.0
chr1:55613108-55616013	0.0	0.0	0.0	30.499139414802066	0.0	14.423407917383821	0.0	0.0	0.0	0.0	41.30808950086058	0.0	0.0	13.769363166953527	0.0	0.0
chr2:160364973-160368385	0.0	0.0	0.0	0.0	0.0	20.398593200468934	5.861664712778429	0.0	0.0	0.0	0.0	73.73974208675264	0.0	0.0	0.0	0.0
chr1:43586696-43586887	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr21:43751238-43751443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.51219512195122	0.0	60.48780487804878	0.0
chr17:14559188-14559370	0.0	0.0	0.0	0.0	0.0	47.8021978021978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.197802197802204	0.0	0.0
chr3:146478671-146478887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr21:25774887-25775082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr3:189908671-189908891	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr3:188524209-188524431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3513513513513513	90.09009009009009	0.0	8.558558558558559	0.0
chr4:163601178-163601405	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr7:127153550-127153771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr15:64761034-64761310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
chr6:145248806-145249092	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr13:34124013-34124267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.31496062992126	0.0	0.0	19.68503937007874	0.0	0.0
chr1:166624135-166624390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr12:44845852-44846175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
chr11:109168471-109168828	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr18:37990222-37990561	0.0	4.129793510324483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.87020648967551	0.0	0.0	0.0	0.0	0.0
chr22:34041172-34041520	0.0	88.79310344827587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.206896551724139	0.0	0.0	0.0	0.0	0.0
chr2:115379787-115380113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.349693251533742	0.0	0.0	88.65030674846625	0.0	0.0	0.0	0.0	0.0
chr2:168235835-168236194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:99364586-99364942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.47191011235955	0.0	0.0	0.0	0.0	27.52808988764045	0.0	0.0
