Region	DNase	HET	TSS	acetylations	bivalent promoters	enhancers	exon	others	polycomb repressed	promoters	quescient	transcribed and enhancer	transcription	weak enhancers	weak transcription	znf
chr2:101333098-101341443	0.0	0.0	0.0	16.77651288196525	0.0	21.569802276812464	0.0	0.0	0.0	0.0	21.569802276812464	0.0	0.0	40.083882564409826	0.0	0.0
chr21:33248675-33256239	0.0	0.0	0.0	0.0	0.0	0.0	23.79693283976732	0.0	0.0	0.0	0.0	7.932310946589107	68.27075621364358	0.0	0.0	0.0
chr4:112066616-112072427	0.0	0.0	0.0	3.923593185338152	0.0	10.325245224574084	0.0	0.0	10.325245224574084	0.0	65.1006711409396	0.0	0.0	10.325245224574084	0.0	0.0
chr2:225382201-225383579	0.0	0.0	0.0	14.513788098693759	0.0	0.0	0.0	0.0	0.0	0.0	85.48621190130625	0.0	0.0	0.0	0.0	0.0
chr13:57355529-57360655	0.0	3.901677721420211	0.0	0.0	0.0	0.0	0.0	69.00117050331642	0.0	0.0	27.097151775263363	0.0	0.0	0.0	0.0	0.0
chr21:45215528-45216343	0.0	24.539877300613497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.19631901840491	0.0	0.0	0.0	0.0	19.263803680981596
chr4:39627151-39628241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6605504587155964	55.04587155963303	42.293577981651374	0.0	0.0
chr15:25908642-25910218	0.0	63.45177664974619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.85786802030457	0.0	0.0	12.690355329949238	0.0	0.0
chr18:9410001-9412218	0.0	54.12719891745602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.1511050969779	0.0	0.0	0.7216959855660803	0.0	0.0
chr3:112353743-112356808	0.0	0.0	0.0	0.0	0.0	58.727569331158236	0.0	0.0	0.0	0.0	0.0	6.525285481239804	8.64600326264274	19.575856443719413	6.525285481239804	0.0
chr15:78875295-78878393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.17688831504196	0.0	25.82311168495804	0.0	0.0	0.0	0.0
chr13:100368074-100371514	0.0	0.0	0.0	5.813953488372093	0.0	5.813953488372093	0.0	0.0	0.0	0.0	25.348837209302328	5.813953488372093	11.627906976744185	11.627906976744185	33.95348837209302	0.0
chr6:14039116-14039310	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr18:67216067-67216283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr2:152616475-152616661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.913978494623656	0.0	0.0	0.0	94.08602150537635	0.0
chr5:142901354-142901561	0.0	0.0	0.0	0.0	0.0	39.130434782608695	0.0	0.0	0.0	0.0	0.0	60.86956521739131	0.0	0.0	0.0	0.0
chr12:118960897-118961103	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr8:122064479-122064697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr5:91227872-91228084	0.0	0.0	0.0	0.0	0.0	47.64150943396226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.358490566037744	0.0	0.0
chr4:176894348-176894581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.06008583690987	0.0	0.0	57.93991416309014	0.0	0.0
chr5:172141232-172141459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
chr21:43778058-43778360	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr2:10535291-10535557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr3:71263693-71263938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
chr4:7671018-7671291	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr3:148353598-148353934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.988095238095234	0.0	0.0	36.01190476190476	0.0	0.0	0.0	0.0	0.0
chr13:111827592-111827947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr14:69668915-69669256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
chr2:144213471-144213800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
chr19:56369223-56369546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0
chr12:89855780-89856137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
chr8:71419549-71419892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr7:23785339-23785720	0.0	0.0	0.0	52.493438320209975	0.0	0.0	0.0	0.0	0.0	0.0	47.506561679790025	0.0	0.0	0.0	0.0	0.0
chr11:69186304-69186734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr4:66385267-66385811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr10:117936207-117936599	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr16:14671622-14672041	0.0	0.0	0.0	0.0	0.0	71.1217183770883	0.0	0.0	0.0	0.0	28.878281622911693	0.0	0.0	0.0	0.0	0.0
chr7:126461786-126462241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr5:40391047-40391471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
