Region	DNase	HET	TSS	acetylations	bivalent promoters	enhancers	exon	others	polycomb repressed	promoters	quescient	transcribed and enhancer	transcription	weak enhancers	weak transcription	znf
chr3:105045705-105053507	0.0	2.563445270443476	0.0	17.94411689310433	0.0	0.0	0.0	23.071007433991284	0.0	0.0	51.29453986157395	0.0	0.0	5.126890540886952	0.0	0.0
chr8:83413835-83421422	0.0	2.6360880453407143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.36391195465929	0.0	0.0	0.0	0.0	0.0
chr22:43936844-43942763	0.0	0.0	0.0	0.0	0.0	0.0	3.3789491468153403	0.0	0.0	0.0	0.0	0.0	85.75772934617333	0.0	10.136847440446022	0.7264740665652982
chr4:168267327-168268770	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.27997227997228	0.0	27.72002772002772	0.0
chr3:183968051-183973207	0.0	0.0	0.0	3.8789759503491075	0.0	0.0	34.910783553141975	0.0	0.0	0.0	3.7820015515903807	11.636927851047323	23.273855702094647	0.0	22.51745539177657	0.0
chr6:103712732-103713562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr14:51008216-51009330	0.0	0.0	0.0	0.0	0.0	28.186714542190305	0.0	0.0	0.0	0.0	0.0	17.953321364452425	0.0	53.85996409335727	0.0	0.0
chr6:75919886-75921354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.247956403269757	0.0	40.667574931880104	0.0	32.084468664850135	0.0
chr3:62454996-62457263	0.0	0.0	0.0	0.0	0.0	32.1570357300397	0.0	0.0	23.73180414644905	0.0	26.46669607410675	0.0	0.0	17.644464049404498	0.0	0.0
chr4:8603087-8606185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.003873466752744	0.0	6.45577792123951	0.0	0.0	0.0	87.54034861200775	0.0
chr6:94253094-94256198	0.0	0.0	0.0	6.443298969072164	0.0	0.0	0.0	0.0	0.0	0.0	67.78350515463917	0.0	0.0	25.773195876288657	0.0	0.0
chr11:117869862-117873312	0.0	0.0	0.0	0.0	0.782608695652174	17.391304347826086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.82608695652173	0.0	0.0
chr19:33037503-33037707	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr4:152779596-152779797	0.0	0.0	74.12935323383084	0.0	0.0	0.0	0.0	0.0	0.0	25.870646766169152	0.0	0.0	0.0	0.0	0.0	0.0
chr1:155976849-155977040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6:45528361-45528585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0
chr4:118356393-118356604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6:150188587-150188790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr21:36380008-36380236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
chr15:95690090-95690322	0.0	0.0	0.0	0.0	0.0	65.08620689655173	0.0	0.0	0.0	0.0	34.91379310344828	0.0	0.0	0.0	0.0	0.0
chr15:60396078-60396297	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr2:67329195-67329491	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6:22554342-22554612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.25925925925927	0.0	0.0	10.74074074074074	0.0	0.0	0.0	0.0	0.0
chr4:166632239-166632485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr11:94032264-94032536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
chr4:155987703-155988029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr5:59176613-59176968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.352112676056336	0.0	0.0	0.0	54.647887323943664	0.0
chr13:41343629-41343975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.080924855491325	0.0	67.91907514450867	0.0
chr2:181178837-181179176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
chr18:36905888-36906224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0
chr1:69376601-69376955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr4:130437649-130438002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr2:191623451-191623834	0.0	0.0	0.0	52.219321148825074	0.0	6.005221932114883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.77545691906005	0.0	0.0
chr17:15324115-15324544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr4:17132038-17132577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
chr15:60387537-60387924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
chr18:69038199-69038608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr1:207056215-207056700	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr3:27714156-27714605	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr5:27768174-27768699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr10:62004869-62005371	0.0	0.0	0.0	0.0	0.0	25.89641434262948	0.0	0.0	0.0	0.0	0.0	74.10358565737052	0.0	0.0	0.0	0.0
chr11:105065940-105066462	0.0	0.0	0.0	25.478927203065133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.52107279693486	0.0	0.0
chr11:128632105-128632722	64.82982171799027	0.0	0.0	2.755267423014587	0.0	32.414910858995135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
