Region	0_GapArtf1	1_GapArtf2	2_GapArtf3	3_Quies1	4_Quies2	5_Quies3	6_Quies4	7_Quies5	8_HET1	9_HET2	10_HET3	11_HET4	12_HET5	13_HET6	14_HET7	15_HET8	16_HET9	17_ReprPC1	18_ReprPC2	19_ReprPC3	20_ReprPC4	21_ReprPC5	22_ReprPC6	23_ReprPC7	24_ReprPC8	25_ReprPC9	26_Acet1	27_Acet2	28_Acet3	29_Acet4	30_Acet5	31_Acet6	32_Acet7	33_Acet8	34_EnhWk1	35_EnhWk2	36_EnhWk3	37_EnhWk4	38_EnhWk5	39_EnhWk6	40_EnhWk7	41_EnhWk8	42_EnhA1	43_EnhA2	44_EnhA3	45_EnhA4	46_EnhA5	47_EnhA6	48_EnhA7	49_EnhA8	50_EnhA9	51_EnhA10	52_EnhA11	53_EnhA12	54_EnhA13	55_EnhA14	56_EnhA15	57_EnhA16	58_EnhA17	59_EnhA18	60_EnhA19	61_EnhA20	62_TxEnh1	63_TxEnh2	64_TxEnh3	65_TxEnh4	66_TxEnh5	67_TxEnh6	68_TxEnh7	69_TxEnh8	70_TxWk1	71_TxWk2	72_Tx1	73_Tx2	74_Tx3	75_Tx4	76_Tx5	77_Tx6	78_Tx7	79_Tx8	80_TxEx1	81_TxEx2	82_TxEx3	83_TxEx4	84_znf1	85_znf2	86_DNase1	87_BivProm1	88_BivProm2	89_BivProm3	90_BivProm4	91_PromF1	92_PromF2	93_PromF3	94_PromF4	95_PromF5	96_PromF6	97_PromF7	98_TSS1	99_TSS2
chr2:168870000-168970000	0.69	0.0	0.0	0.0	0.0	16.0	4.2	0.0	0.0	0.0	2.8000000000000003	0.2	0.0	0.0	1.0	1.0	0.0	0.0	0.2	4.3999999999999995	20.200000000000003	0.8	1.2	0.0	0.0	0.8	0.0	1.4000000000000001	1.91	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	1.4000000000000001	1.4000000000000001	1.2	0.0	2.6	0.0	0.0	0.0	0.0	0.2	0.0	0.4	0.0	0.0	0.8	0.2	0.2	0.6	0.0	1.7999999999999998	7.6	1.2	2.6	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8	0.0	0.0	5.6000000000000005	0.4	2.4	0.2	2.8000000000000003	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.4	0.0	1.0	0.2	0.0	0.0	0.2	0.0	0.0	0.4	0.8	0.2	0.2
chr3:34450000-34510000	5.666666666666666	0.0	0.0	52.48666666666667	12.333333333333334	1.0	7.666666666666666	0.0	2.0	0.0	3.6666666666666665	0.6666666666666667	0.6666666666666667	2.3333333333333335	2.8466666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333333333333337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666667	4.333333333333334	0.33333333333333337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333333333333337	0.0	0.0	0.0	0.0	2.666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6:79940000-80030000	4.222222222222222	0.0	0.0	0.2222222222222222	0.2222222222222222	13.777777777777779	2.4444444444444446	0.0	0.0	0.0	2.666666666666667	0.8888888888888888	0.0	0.4444444444444444	0.2222222222222222	0.4444444444444444	0.4444444444444444	0.0	0.2222222222222222	2.0	10.888888888888888	0.2222222222222222	2.2222222222222223	0.0	0.0	0.0	0.0	0.8888888888888888	2.2222222222222223	0.0	0.0	0.0	0.0	0.0	0.4444444444444444	0.0	0.0	0.0	12.444444444444445	0.6666666666666667	0.0	0.8888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	0.8888888888888888	0.0	0.0	0.2222222222222222	0.0	0.4444444444444444	0.0	0.0	0.0	0.0	1.7777777777777777	1.5555555555555556	0.0	0.4444444444444444	0.0	0.6666666666666667	0.0	0.0	0.6666666666666667	0.0	0.0	0.4444444444444444	4.222222222222222	0.0	0.8888888888888888	1.2033333333333334	0.8888888888888888	4.222222222222222	0.8888888888888888	12.13	0.0	1.5555555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.4444444444444444	0.6666666666666667	0.2222222222222222	1.7777777777777777	0.8888888888888888	0.0	0.2222222222222222	0.4444444444444444	0.6666666666666667	0.8888888888888888	0.2222222222222222	0.8888888888888888	0.2222222222222222	0.2222222222222222
chr10:22180000-22240000	0.0	0.0	0.0	0.0	0.33333333333333337	23.666666666666668	1.0	0.0	0.11833333333333333	0.0	2.3333333333333335	0.33333333333333337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.666666666666667	40.88166666666667	0.33333333333333337	3.3333333333333335	0.0	0.0	0.33333333333333337	0.0	1.6666666666666667	5.333333333333334	0.0	0.0	0.0	0.0	0.0	0.33333333333333337	0.0	0.33333333333333337	0.33333333333333337	0.0	0.0	0.33333333333333337	2.3333333333333335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666667	0.0	0.0	0.0	0.0	0.0	4.666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333333333333337	0.0	0.0	0.33333333333333337	0.0	0.33333333333333337	0.6666666666666667	2.666666666666667	0.33333333333333337
chr14:52510000-52730000	1.090909090909091	0.0	0.0	1.5454545454545454	0.09090909090909091	22.400909090909092	7.090909090909091	0.0	0.18181818181818182	0.0	3.0	0.8181818181818182	0.0	0.18181818181818182	1.1818181818181819	0.27272727272727276	0.09090909090909091	0.0	0.0	0.0	1.4545454545454546	0.0	0.0	0.0	0.0	0.18181818181818182	0.18181818181818182	0.36363636363636365	2.727272727272727	0.09090909090909091	0.0	0.0	0.18181818181818182	0.0	0.18181818181818182	0.0	0.0	0.5454545454545455	0.18181818181818182	0.18181818181818182	0.0	0.45454545454545453	0.0	0.0	0.0	0.36363636363636365	0.45454545454545453	0.18181818181818182	0.0	0.0	0.09090909090909091	0.18181818181818182	0.9090909090909091	0.09090909090909091	0.9090909090909091	0.27272727272727276	1.090909090909091	1.3636363636363635	0.18181818181818182	0.09090909090909091	0.0	0.45454545454545453	0.0	2.272727272727273	0.09090909090909091	0.09090909090909091	0.09090909090909091	0.0	0.0	0.0	13.272727272727272	0.45454545454545453	2.727272727272727	1.0	0.0	0.8181818181818182	4.363636363636364	8.0	5.2727272727272725	1.1818181818181819	1.7272727272727273	1.0	1.9090909090909092	0.09090909090909091	0.27272727272727276	0.09090909090909091	0.0	0.09090909090909091	0.0	0.09090909090909091	0.0	0.0	0.18181818181818182	0.6363636363636364	0.8181818181818182	0.09090909090909091	0.36363636363636365	0.6363636363636364	0.7272727272727273	0.32636363636363636
chr8:100960000-101340000	0.10526315789473684	0.0	0.0	0.0	0.0	12.052631578947368	1.8421052631578945	0.15789473684210525	0.0	0.0	1.4210526315789473	0.2631578947368421	0.10526315789473684	0.0	0.4736842105263158	0.894736842105263	0.15789473684210525	0.0	0.05263157894736842	3.052631578947368	8.473684210526315	0.5263157894736842	4.052631578947368	1.0	0.0	1.7368421052631577	0.05263157894736842	1.368421052631579	5.473684210526316	1.368421052631579	0.5789473684210527	0.2631578947368421	1.526315789473684	5.112631578947369	2.1578947368421053	0.7894736842105263	2.2105263157894735	2.5789473684210527	1.7368421052631577	0.21052631578947367	0.10526315789473684	1.203157894736842	0.6842105263157895	1.1052631578947367	0.2631578947368421	0.894736842105263	1.368421052631579	2.2105263157894735	1.1052631578947367	0.05263157894736842	0.3157894736842105	0.7894736842105263	0.5789473684210527	3.1578947368421053	3.263157894736842	2.631578947368421	1.7368421052631577	1.789473684210526	1.789473684210526	0.5789473684210527	1.368421052631579	0.21052631578947367	0.0	0.2631578947368421	0.10526315789473684	0.15789473684210525	0.42105263157894735	0.0	0.0	0.3157894736842105	1.631578947368421	0.21052631578947367	0.21052631578947367	0.05263157894736842	0.0	1.0	0.21052631578947367	0.894736842105263	0.05263157894736842	0.5789473684210527	0.3684210526315789	0.05263157894736842	0.0	0.0	0.2631578947368421	0.0	0.4736842105263158	0.15789473684210525	0.05263157894736842	0.10526315789473684	0.0	1.0526315789473684	0.894736842105263	0.21052631578947367	0.3684210526315789	0.2631578947368421	0.10526315789473684	0.2631578947368421	0.15789473684210525	0.10526315789473684
chr7:112380000-112460000	0.0	0.0	0.0	0.0	0.0	20.181250000000002	3.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.5	7.5	0.25	1.0	0.0	0.0	0.0	0.0	4.0	10.0	0.0	0.0	0.25	0.25	1.7500000000000002	3.5000000000000004	0.0	0.25	3.0	6.5	0.25	0.5	2.25	0.5	0.0	2.25	0.5	2.0	0.0	1.25	0.0	0.0	0.75	3.25	0.5	1.25	0.75	1.7500000000000002	0.75	0.25	0.0	1.0	0.0	0.0	0.5	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25	0.25	0.25	0.25	0.0	0.75	2.31875	0.0	2.0	0.25	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	1.25	0.5	1.5	1.25	0.0	1.0	1.0	1.25	0.75
chr1:112310000-112510000	0.5	0.0	0.0	0.0	0.0	7.199999999999999	2.0	0.4	0.0	0.0	1.3	0.6	0.5	0.2	0.4	0.6	0.0	0.611	1.7000000000000002	9.5	11.988999999999999	2.8000000000000003	4.1000000000000005	1.4000000000000001	0.0	0.7000000000000001	0.2	0.4	1.0	0.2	0.1	0.6	1.0	0.3	0.5	0.4	1.7999999999999998	0.2	0.5	0.0	0.0	0.0	0.8	0.8	1.0	0.3	0.5	0.0	0.4	0.0	0.0	0.1	0.1	1.5	1.9	0.6	0.8999999999999999	0.4	0.1	0.0	0.2	0.8999999999999999	4.7	0.2	0.0	0.6	0.5	0.0	0.3	0.8999999999999999	0.4	0.1	1.7000000000000002	9.0	2.6	4.3999999999999995	0.8999999999999999	1.0999999999999999	0.8999999999999999	0.8	0.1	0.0	0.1	0.0	0.2	0.0	0.3	1.0	0.5	1.0999999999999999	0.2	0.4	0.6	0.5	0.3	0.4	0.2	0.5	0.1	0.2
chr5:11580000-11690000	0.0	0.0	0.0	40.807272727272725	14.283636363636365	3.6363636363636362	4.0	0.0	3.8181818181818183	2.5454545454545454	1.6363636363636365	0.0	0.0	0.18181818181818182	0.9090909090909091	0.0	0.18181818181818182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.0	0.0	0.0	0.0	0.18181818181818182	0.0	0.0	0.0	15.272727272727273	1.8181818181818181	0.0	0.0	1.2727272727272727	0.0	0.0	0.0	0.0	0.0	6.0	0.18181818181818182	0.0	0.0	0.0	0.36363636363636365	0.0	0.0	0.0	0.0	0.0	1.090909090909091	0.18181818181818182	0.36363636363636365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr21:42180000-42210000	0.0	0.0	0.0	0.0	0.0	9.333333333333334	0.6666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666667	2.0	0.0	0.0	0.0	1.3333333333333335	14.666666666666666	0.6666666666666667	5.333333333333334	1.3333333333333335	0.0	0.0	2.666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.333333333333333	12.666666666666668	0.0	2.0	0.0	0.0	0.6666666666666667	0.0	0.0	0.0	16.0	8.0	1.3333333333333335	5.333333333333334	2.666666666666667	1.7000000000000002	0.0	0.0	0.6666666666666667	0.9666666666666667	0.0	0.0	0.0	1.3333333333333335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
